iso_code;continent;location;date;total_cases;new_cases;total_deaths;new_deaths;total_cases_per_million;new_cases_per_million;total_deaths_per_million;new_deaths_per_million;reproduction_rate;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;population;median_age;aged_65_older;aged_70_older;cardiovasc_death_rate;diabetes_prevalence;hospital_beds_per_thousand;life_expectancy;human_development_index
BEL;Europe;Belgium;2021-01-18;679771;932;20472;37;58438,057;80,121;1759,922;3,181;1,04;139599;139223;642;11303;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-19;681250;1479;20554;82;58565,203;127,146;1766,971;7,049;1,04;159099;158515;887;19500;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-20;684256;3006;20572;18;58823,62;258,418;1768,519;1,547;1,04;180861;179804;1388;21762;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-21;686827;2571;20620;48;59044,642;221,022;1772,645;4,126;1,05;211283;210187;1451;30422;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-22;689271;2444;20675;55;59254,746;210,104;1777,373;4,728;1,05;241532;240388;1535;30249;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-23;691854;2583;20726;51;59476,8;222,053;1781,758;4,384;1,05;250062;248905;1559;8530;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-24;693666;1812;20779;53;59632,572;155,773;1786,314;4,556;1,05;252013;250823;1592;1951;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-25;694858;1192;20814;35;59735,045;102,473;1789,323;3,009;1,05;263495;262277;1643;11482;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-26;696642;1784;20879;65;59888,411;153,366;1794,911;5,588;1,05;276487;273487;3446;12992;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-27;699662;3020;20933;54;60148,032;259,621;1799,553;4,642;1,05;293365;286900;6950;16878;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-28;702437;2775;20982;49;60386,591;238,559;1803,765;4,212;1,05;317431;303018;14929;24066;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-29;705120;2683;21018;36;60617,242;230,65;1806,86;3,095;1,05;339257;315625;24182;21826;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-30;707837;2717;21066;48;60850,815;233,573;1810,987;4,126;1,05;343848;317287;27123;4591;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-01-31;710153;2316;21092;26;61049,915;199,1;1813,222;2,235;1,04;344853;317936;27479;1005;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-01;711417;1264;21124;32;61158,577;108,663;1815,973;2,751;1,03;352879;321971;31486;8026;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-02;713271;1854;21173;49;61317,961;159,383;1820,185;4,212;1,02;377720;332302;46025;24841;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-03;716395;3124;21216;43;61586,523;268,562;1823,882;3,697;1,01;408899;342620;66909;31179;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-04;718847;2452;21260;44;61797,314;210,792;1827,664;3,783;1;443546;352724;91475;34647;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-05;721432;2585;21295;35;62019,54;222,225;1830,673;3,009;1;474861;360915;114637;31315;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-06;723870;2438;21352;57;62229,128;209,588;1835,573;4,9;0,99;481472;362173;120004;6611;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-07;725610;1740;21389;37;62378,711;149,583;1838,754;3,181;0,99;484924;362515;123115;3452;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-08;726483;873;21423;34;62453,76;75,049;1841,677;2,923;0,98;495279;364926;131079;10355;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-09;728334;1851;21472;49;62612,886;159,125;1845,889;4,212;0,98;523507;373205;151051;28228;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-10;730951;2617;21512;40;62837,862;224,976;1849,328;3,439;0,98;549445;379842;170381;25938;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-11;733100;2149;21551;39;63022,606;184,744;1852,681;3,353;0,98;586391;388250;198935;36946;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-12;735220;2120;21599;48;63204,856;182,251;1856,807;4,126;0,98;621662;395119;227376;35271;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-13;737115;1895;21634;35;63367,764;162,908;1859,816;3,009;0,99;630503;395765;235587;8841;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-14;738631;1516;21662;28;63498,091;130,326;1862,223;2,407;1;632545;395910;237486;2042;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-15;739488;857;21702;40;63571,765;73,674;1865,662;3,439;1,01;646568;398104;249333;14023;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-16;741205;1717;21750;48;63719,371;147,606;1869,788;4,126;1,03;661753;402595;260044;15185;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-17;743882;2677;21793;43;63949,505;230,134;1873,485;3,697;1,04;682065;409947;273024;20312;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-18;746302;2420;21821;28;64157,546;208,041;1875,892;2,407;1,05;710272;420682;290503;28207;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-19;749739;3437;21859;38;64453,015;295,47;1879,159;3,267;1,07;741841;438841;303936;31569;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-20;752379;2640;21887;28;64679,969;226,954;1881,566;2,407;1,07;747965;443342;305573;6124;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-21;754473;2094;21903;16;64859,984;180,015;1882,941;1,375;1,07;750240;445314;305877;2275;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-22;755594;1121;21923;20;64956,354;96,369;1884,66;1,719;1,07;763190;455253;308892;12950;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-23;757696;2102;21956;33;65137,057;180,703;1887,497;2,837;1,07;783630;467351;317250;20440;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-24;760809;3113;21988;32;65404,673;267,616;1890,248;2,751;1,07;807156;482381;325765;23526;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-25;763885;3076;22006;18;65669,108;264,435;1891,796;1,547;1,07;839469;505318;335150;32313;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-26;766654;2769;22034;28;65907,152;238,043;1894,203;2,407;1,07;871953;530734;342249;32484;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-27;769414;2760;22052;18;66144,421;237,27;1895,75;1,547;1,07;876515;534434;343126;4562;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-02-28;771511;2097;22077;25;66324,695;180,273;1897,899;2,149;1,07;877428;535067;343406;913;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-01;772294;783;22106;29;66392,007;67,312;1900,392;2,493;1,07;891294;546110;346241;13866;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-02;774344;2050;22141;35;66568,24;176,233;1903,401;3,009;1,07;915344;563183;353237;24050;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-03;777608;3264;22169;28;66848,837;280,597;1905,808;2,407;1,07;945972;587540;359532;30628;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-04;780251;2643;22196;27;67076,049;227,211;1908,13;2,321;1,08;996418;628967;368566;50446;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-05;783010;2759;22215;19;67313,232;237,184;1909,763;1,633;1,09;1041940;667585;375487;45522;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-06;785809;2799;22240;25;67553,855;240,622;1911,912;2,149;1,09;1050420;675387;376184;8480;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-07;787891;2082;22261;21;67732,838;178,984;1913,717;1,805;1,1;1052021;676777;376395;1601;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-08;789008;1117;22292;31;67828,864;96,025;1916,382;2,665;1,11;1069681;692372;378474;17660;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-09;791171;2163;22327;35;68014,811;185,947;1919,391;3,009;1,13;1099024;714153;386058;29343;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-10;794605;3434;22347;20;68310,023;295,212;1921,111;1,719;1,14;1135575;741392;395403;36551;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-11;798108;3503;22370;23;68611,166;301,143;1923,088;1,977;1,16;1190333;785884;405686;54758;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-12;801723;3615;22397;27;68921,938;310,772;1925,409;2,321;1,17;1235910;817561;419621;45577;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-13;805321;3598;22421;24;69231,248;309,31;1927,472;2,063;1,18;1246022;825405;421901;10112;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-14;808283;2962;22441;20;69485,883;254,635;1929,192;1,719;1,19;1247619;825675;423230;1597;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-15;809861;1578;22545;104;69621,539;135,656;1938,132;8,941;1,2;1278745;852011;428023;31126;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-16;813026;3165;22572;27;69893,626;272,086;1940,453;2,321;1,21;1325940;894819;432421;47195;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-17;818142;5116;22600;28;70333,434;439,809;1942,86;2,407;1,21;1374005;933938;441372;48065;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-18;822801;4659;22624;24;70733,956;400,522;1944,924;2,063;1,22;1449833;992864;458279;75828;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-19;827941;5140;22650;26;71175,828;441,872;1947,159;2,235;1,22;1518221;1042123;477415;68388;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-20;827941;0;22650;0;71175,828;0;1947,159;0;1,21;1540781;1063258;478849;22560;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-21;837006;9065;22707;57;71955,121;779,293;1952,059;4,9;1,23;1541876;1063804;479404;1095;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-22;839238;2232;22728;21;72147;191,879;1953,864;1,805;1,22;1575108;1091531;484911;33232;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-23;842775;3537;22763;35;72451,066;304,066;1956,873;3,009;1,2;1623584;1134075;490846;48476;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-24;849090;6315;22786;23;72993,949;542,883;1958,85;1,977;1,18;1685868;1185566;501647;62284;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-25;854608;5518;22816;30;73468,317;474,367;1961,429;2,579;1,17;1765736;1245078;522009;79868;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-26;860731;6123;22852;36;73994,694;526,378;1964,524;3,095;1,15;1836468;1295845;541981;70732;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-27;866063;5332;22870;18;74453,072;458,377;1966,071;1,547;1,13;1859259;1314770;545856;22791;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-28;870757;4694;22897;27;74856,602;403,53;1968,393;2,321;1,1;1861862;1316378;546853;2603;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-29;872936;2179;22921;24;75043,925;187,323;1970,456;2,063;1,08;1885971;1335091;552252;24109;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-30;876842;3906;22966;45;75379,713;335,788;1974,324;3,869;1,06;1918604;1361851;558132;32633;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-03-31;882453;5611;23016;50;75862,075;482,362;1978,623;4,298;1,04;2004052;1435780;569664;85448;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-01;887920;5467;23045;29;76332,059;469,983;1981,116;2,493;1,03;2106510;1513136;594813;102458;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-02;892585;4665;23083;38;76733,096;401,037;1984,382;3,267;1,01;2189791;1577608;614095;83281;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-03;897474;4889;23130;47;77153,39;420,294;1988,423;4,04;1;2210968;1597332;615599;21177;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-04;900996;3522;23169;39;77456,167;302,777;1991,776;3,353;0,98;2211295;1597518;615755;327;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-05;902964;1968;23202;33;77625,35;169,184;1994,613;2,837;0,97;2226283;1609933;618361;14988;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-06;904673;1709;23247;45;77772,268;146,918;1998,481;3,869;0,95;2273672;1648005;627756;47389;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-07;908212;3539;23301;54;78076,506;304,238;2003,123;4,642;0,95;2322070;1686468;637828;48398;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-08;913057;4845;23348;47;78493,018;416,511;2007,164;4,04;0,96;2449977;1797329;654940;127907;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-09;917917;4860;23390;42;78910,819;417,801;2010,774;3,611;0,96;2585947;1917230;671136;135970;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-10;922487;4570;23428;38;79303,689;392,87;2014,041;3,267;0,96;2655083;1982205;675371;69136;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-11;925476;2989;23473;45;79560,645;256,956;2017,91;3,869;0,96;2659236;1985943;675804;4153;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-12;927229;1753;23503;30;79711,346;150,701;2020,489;2,579;0,96;2708471;2025997;685046;49235;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-13;930603;3374;23566;63;80001,4;290,054;2025,905;5,416;0,96;2781486;2090495;693647;73015;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-14;935316;4713;23603;37;80406,563;405,164;2029,085;3,181;0,95;2882807;2166974;718495;101321;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-15;939309;3993;23636;33;80749,831;343,267;2031,922;2,837;0,95;2995147;2252449;745363;112340;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-16;943213;3904;23681;45;81085,447;335,616;2035,791;3,869;0,95;3089709;2329472;762905;94562;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-17;947000;3787;23718;37;81411,005;325,558;2038,972;3,181;0,96;3148139;2381998;768810;58430;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-18;949996;2996;23747;29;81668,563;257,558;2041,465;2,493;0,96;3154393;2388087;768975;6254;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-19;951626;1630;23782;35;81808,689;140,127;2044,474;3,009;0,96;3215983;2445111;773543;61590;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-20;955056;3430;23834;52;82103,557;294,868;2048,944;4,47;0,96;3266761;2492482;776953;50778;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-21;960169;5113;23867;33;82543,108;439,551;2051,781;2,837;0,96;3359361;2580288;781751;92600;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-22;964526;4357;23909;42;82917,667;374,559;2055,391;3,611;0,95;3456473;2671140;788016;97112;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-23;968107;3581;23954;45;83225,516;307,849;2059,26;3,869;0,95;3529127;2736375;795438;72654;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-24;972041;3934;23990;36;83563,711;338,195;2062,355;3,095;0,94;3575826;2781154;797381;46699;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-25;974418;2377;24024;34;83768,055;204,344;2065,278;2,923;0,94;3582351;2787578;797485;6525;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-26;976088;1670;24065;41;83911,621;143,565;2068,802;3,525;0,93;3646225;2844245;804700;63874;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-27;979034;2946;24104;39;84164,88;253,26;2072,155;3,353;0,93;3699842;2882996;819600;53617;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-28;982959;3925;24140;36;84502,302;337,422;2075,25;3,095;0,93;3795113;2962842;835152;95271;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-29;986622;3663;24185;45;84817,2;314,898;2079,118;3,869;0,93;3902173;3051126;855345;107060;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-04-30;990229;3607;24230;45;85127,284;310,084;2082,987;3,869;0,92;3985101;3112006;878406;82928;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-01;993434;3205;24258;28;85402,809;275,525;2085,394;2,407;0,92;4032818;3152040;886620;47717;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-02;995562;2128;24291;33;85585,747;182,938;2088,231;2,837;0,92;4036702;3155714;886861;3884;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-03;996896;1334;24322;31;85700,428;114,68;2090,896;2,665;0,92;4116121;3222488;902173;79419;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-04;999627;2731;24367;45;85935,204;234,777;2094,764;3,869;0,92;4200078;3290415;921554;83957;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-05;1003746;4119;24406;39;86289,304;354,099;2098,117;3,353;0,92;4355789;3375225;996245;155711;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-06;1007264;3518;24444;38;86591,736;302,433;2101,384;3,267;0,92;4518470;3464221;1074925;162681;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-07;1010987;3723;24483;39;86911,793;320,056;2104,737;3,353;0,92;4674925;3565531;1134695;156455;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-08;1014351;3364;24511;28;87200,986;289,194;2107,144;2,407;0,91;4765854;3646614;1146305;90929;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-09;1016609;2258;24551;40;87395,101;194,114;2110,582;3,439;0,9;4774106;3654672;1146549;8252;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-10;1017876;1267;24583;32;87504,021;108,921;2113,333;2,751;0,89;4858405;3734118;1152835;84299;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-11;1020332;2456;24609;26;87715,157;211,136;2115,569;2,235;0,88;4927903;3793377;1164371;69498;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-12;1023583;3251;24630;21;87994,636;279,48;2117,374;1,805;0,87;5021843;3858832;1194207;93940;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-13;1026473;2890;24645;15;88243,082;248,445;2118,663;1,29;0,87;5141447;3897691;1275337;119604;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-14;1028104;1631;24664;19;88383,294;140,213;2120,297;1,633;0,87;5287668;3940317;1380070;146221;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-15;1030071;1967;24686;22;88552,392;169,098;2122,188;1,891;0,87;5376199;3973463;1435793;88531;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-16;1031923;1852;24709;23;88711,603;159,211;2124,165;1,977;0,88;5382552;3975907;1439745;6353;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-17;1032895;972;24723;14;88795,164;83,56;2125,369;1,204;0,88;5492060;4062745;1466027;109508;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-18;1034714;1819;24749;26;88951,538;156,374;2127,604;2,235;0,89;5626131;4165790;1500196;134071;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
BEL;Europe;Belgium;2021-05-19;1038514;3800;24768;19;89278,214;326,676;2129,237;1,633;0,9;5768426;4244465;1568075;142295;11632334;41,8;18,571;12,849;114,898;4,29;5,64;81,63;0,931
